hinge2joint,piston_area,accum_volume,accum_P0,fitness,generation
0.9411764705882353,0.3647058823529412,2.030156862745098,5.047058823529412,[1.81338517e+08],0
0.9717647058823529,0.16705882352941176,0.9261176470588236,4.5058823529411764,[20416906.23318099],0
1.9352941176470588,0.6364705882352941,1.7012941176470588,4.176470588235294,[1062293.14436258],0
0.9870588235294117,0.2976470588235294,2.946274509803921,3.0588235294117645,[6.09180718e+08],0
0.11529411764705882,0.5094117647058823,1.0435686274509803,3.9647058823529413,[1.38894824e+10],0
1.8129411764705883,0.1,2.4059999999999997,4.341176470588235,[45268370.37221763],0
2.745882352941176,0.30823529411764705,0.761686274509804,5.047058823529412,[1.05056455e+09],0
0.9411764705882353,0.7494117647058823,3.6979607843137257,4.811764705882353,[4.49481218e+09],0
2.18,0.34,0.8086666666666666,5.188235294117647,[9.95413997e+08],0
2.072941176470588,0.9823529411764705,5.553686274509804,5.752941176470588,inf,0
0.28352941176470586,0.4882352941176471,2.6878823529411764,5.023529411764706,[1.17157391e+08],0
1.583529411764706,0.2023529411764706,5.271803921568627,3.4941176470588236,[6.36886822e+08],0
0.9411764705882353,0.3647058823529412,2.006666666666667,5.047058823529412,[1.79870752e+08],0
2.302352941176471,0.9858823529411764,0.15094117647058825,5.5058823529411764,inf,0
0.2223529411764706,0.31176470588235294,0.832156862745098,5.729411764705882,[1.03898529e+09],0
1.9047058823529412,0.5517647058823529,1.2314901960784315,5.458823529411765,[15375599.41517653],0
0.5741176470588235,0.7423529411764707,0.08047058823529411,6.0,[57588253.22522642],0
1.9811764705882353,0.8658823529411765,4.872470588235294,4.529411764705882,inf,0
0.8188235294117646,0.20588235294117646,1.7012941176470588,5.694117647058824,[36738634.88084541],0
0.2223529411764706,0.21294117647058824,0.832156862745098,5.729411764705882,[1.08326698e+09],0
0.1611764705882353,0.33294117647058824,4.050313725490196,5.905882352941177,[2.88310951e+09],0
2.072941176470588,0.8129411764705883,5.48321568627451,5.752941176470588,inf,0
2.7611764705882353,0.6647058823529411,4.684549019607843,3.176470588235294,inf,0
1.9352941176470588,0.9505882352941176,0.4798039215686275,3.8941176470588235,inf,0
0.5741176470588235,0.7423529411764707,0.36235294117647066,5.247058823529412,[1.38304827e+08],0
0.5894117647058823,0.5305882352941177,3.3925882352941175,5.91764705882353,[2.143582e+08],0
0.9411764705882353,0.7635294117647059,0.761686274509804,5.047058823529412,[1.40982618e+09],1
0.2223529411764706,0.30823529411764705,0.832156862745098,5.729411764705882,[1.1343089e+09],1
1.8129411764705883,0.11764705882352941,4.895960784313726,3.9647058823529413,[1.10434531e+08],1
0.8188235294117646,0.20588235294117646,1.7012941176470588,5.694117647058824,[36738634.88084541],1
3.357647058823529,0.17764705882352944,0.36235294117647066,5.129411764705882,[1.68990462e+08],1
0.5741176470588235,0.7035294117647058,1.4898823529411764,5.247058823529412,[2.91575297e+08],1
2.18,0.5094117647058823,1.4194117647058826,5.564705882352941,[5196431.62581383],1
1.9047058823529412,0.6152941176470588,4.12078431372549,5.08235294117647,[2888878.44664494],1
2.18,0.5094117647058823,0.832156862745098,5.188235294117647,[3244983.71498573],1
2.18,0.4952941176470588,0.8086666666666666,5.188235294117647,[7235672.75787147],1
1.9047058823529412,0.6541176470588236,5.741607843137254,5.458823529411765,[2733753.63776677],1
1.583529411764706,0.1,0.761686274509804,3.4941176470588236,[21100712.24050119],1
0.5741176470588235,0.9823529411764705,0.05698039215686275,5.247058823529412,[2.94550386e+08],1
0.5894117647058823,0.29058823529411765,3.3925882352941175,5.91764705882353,[73606453.1291355],1
0.9105882352941176,0.9576470588235294,4.895960784313726,4.529411764705882,[4.24176164e+09],1
0.9717647058823529,0.16705882352941176,4.426156862745098,4.035294117647059,[88664569.44229797],1
1.2776470588235296,0.851764705882353,5.671137254901961,5.047058823529412,[7830512.35207721],1
0.6964705882352941,0.6576470588235295,2.0771372549019604,5.694117647058824,[6.48491017e+08],1
1.5529411764705883,0.5058823529411764,2.6409019607843134,4.023529411764706,[1.41743932e+10],1
0.40588235294117647,0.6541176470588236,3.110705882352941,3.2941176470588234,[3.39562238e+08],1
3.204705882352941,0.11764705882352941,4.426156862745098,4.988235294117647,[2.8961581e+08],1
0.9870588235294117,0.2976470588235294,2.946274509803921,3.0588235294117645,[6.09180718e+08],1
0.7729411764705882,0.4882352941176471,2.6878823529411764,5.023529411764706,[3.55647083e+08],1
0.45176470588235296,0.3647058823529412,2.030156862745098,5.047058823529412,[47938994.5677189],1
1.568235294117647,0.5305882352941177,3.3925882352941175,3.4941176470588236,inf,1
0.7270588235294118,0.2023529411764706,4.7080392156862745,5.164705882352941,[1.56036327e+08],1
0.2223529411764706,0.2976470588235294,2.946274509803921,3.0588235294117645,inf,1
2.9447058823529413,0.5094117647058823,1.1140392156862746,5.188235294117647,inf,1
1.9352941176470588,0.5447058823529412,2.6409019607843134,4.905882352941177,[28639910.21931816],1
1.7976470588235294,0.30470588235294116,2.5234509803921568,4.211764705882353,[2.09339912e+09],1
1.5988235294117648,0.7352941176470588,0.8086666666666666,4.8,[791951.83354774],1
2.18,0.4952941176470588,4.684549019607843,3.682352941176471,[22977671.2435009],1
0.3905882352941177,0.9894117647058823,2.4529803921568627,4.423529411764706,[4.34973509e+08],1
0.2988235294117647,0.17764705882352944,0.5267843137254902,5.694117647058824,[8.85334618e+08],1
1.4000000000000001,0.8376470588235294,0.3388627450980392,5.870588235294118,[389029.44005408],1
2.9294117647058826,0.30470588235294116,4.590588235294117,3.4941176470588236,inf,1
3.1588235294117646,0.43529411764705883,2.4529803921568627,4.247058823529412,[1348725.65712723],1
0.2988235294117647,0.17764705882352944,3.4395686274509805,4.9411764705882355,[5.24534611e+09],1
